loop_index,last_step_ns,imu_time_ns,bmp_time_ns,epoch_time_ns,v_batt,alt_bmp_raw,bmp_temp,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,mag_X, mag_Y, mag_Z,roll,pitch,yaw,rollDot,pitchDot,yawDot,X,Y,Z,Xdot,Ydot,Zdot,Zddot,xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,xbee_roll,xbee_pitch,xbee_yaw,gps_lat,gps_lon,gps_gpsAlt,gps_ned_x,gps_ned_y,gps_ned_z,gps_spd,gps_fix,gps_sat,gps_headingNc,gps_cog,gps_gpsVsi,gps_hdop,gps_vdop,gps_year,gps_month,gps_day,gps_hour,gps_minute,gps_second,gps_time_received_ns,X_thrt,Y_thrt,Z_thrt,roll_thrt,pitch_thrt,yaw_thrt,sp_roll_dot,sp_pitch_dot,sp_yaw_dot,sp_roll_dot_ff,sp_pitch_dot_ff,sp_yaw_dot_ff,sp_roll,sp_pitch,sp_yaw,sp_roll_ff,sp_pitch_ff,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,sp_Xdot_ff,sp_Ydot_ff,sp_Zdot_ff,sp_Xddot,sp_Yddot,sp_Zddot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,dsm_con,flight_mode,tIMU,tIMU_END,tSM,tXBEE,tGPS,tPNI,tNAV,tGUI,tCTR,tLOG,tNTP
22,1749741145652709622,1749741145652275519,1749741145652275519,1749741145652714330,16.1767,561.6066,33.9200,0.0160,-0.0181,0.0085,-0.6706,0.0239,-8.7488,0.0000,0.0000,0.0000,0.0592,-0.1295,0.0187,-0.0053,-0.0184,0.0054,-0.0591,-1.7882,-0.1010,-0.0000,-0.0001,0.0004,0.0000,324334675,1749741145647493754,-0.0591,-1.7882,-0.1010,0.9999,0.0057,-0.0018,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145652279935,1749741145647908775,1749741145652334974,1749741145652321850,1749741145652345807,1749741145652347432,1749741145652670458,1749741145652676207,1749741145652710831,1749741145647906858,0
23,1749741145657322937,1749741145656729091,1749741145656729091,1749741145657327645,16.1711,561.6066,33.9200,0.0298,0.0053,-0.0085,-0.1533,0.2775,-9.6364,0.0000,0.0000,0.0000,0.0593,-0.1295,0.0193,0.0064,-0.0105,0.0008,-0.0591,-1.7882,-0.1011,0.0005,-0.0000,0.0001,0.0000,324342854,1749741145656921332,-0.0591,-1.7882,-0.1011,0.9999,0.0058,-0.0018,0.0096,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145656733925,1749741145652728705,1749741145656947706,1749741145656929665,1749741145656959205,1749741145656960955,1749741145657283939,1749741145657289606,1749741145657324146,1749741145652726830,0
24,1749741145662477059,1749741145661968584,1749741145661968584,1749741145662482184,16.1665,561.6066,33.9200,0.0383,0.0309,-0.0479,0.0551,-0.4689,-8.6319,0.0000,0.0000,0.0000,0.0594,-0.1292,0.0193,0.0171,0.0033,-0.0155,-0.0591,-1.7882,-0.1011,0.0005,-0.0000,0.0001,0.0000,324342854,1749741145656921332,-0.0591,-1.7882,-0.1011,0.9999,0.0058,-0.0018,0.0096,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145661973000,1749741145657341936,1749741145662028123,1749741145662015165,1749741145662039122,1749741145662040789,1749741145662437686,1749741145662443644,1749741145662478226,1749741145657340061,0
25,1749741145667644972,1749741145667054126,1749741145667054126,1749741145667649638,16.1602,561.6066,33.9200,0.0405,-0.0181,-0.0117,-0.5939,-0.2129,-9.6125,0.0000,0.0000,0.0000,0.0597,-0.1292,0.0195,0.0249,-0.0038,-0.0142,-0.0591,-1.7882,-0.1011,0.0005,0.0001,-0.0004,0.0000,324351382,1749741145667245450,-0.0591,-1.7882,-0.1011,0.9999,0.0058,-0.0019,0.0098,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145667058792,1749741145662497475,1749741145667271823,1749741145667253824,1749741145667282990,1749741145667284781,1749741145667605974,1749741145667611682,1749741145667646180,1749741145662495141,0
26,1749741145672549689,1749741145671956177,1749741145671956177,1749741145672554397,16.1605,561.6066,33.9200,-0.0224,-0.0501,-0.0138,-1.0873,0.5623,-7.9997,0.0000,0.0000,0.0000,0.0595,-0.1293,0.0193,0.0091,-0.0192,-0.0141,-0.0591,-1.7882,-0.1012,-0.0000,0.0001,-0.0006,0.0000,324359392,1749741145672147209,-0.0591,-1.7882,-0.1012,0.9999,0.0057,-0.0018,0.0097,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145671960801,1749741145667664304,1749741145672173958,1749741145672155958,1749741145672185790,1749741145672187540,1749741145672509816,1749741145672515691,1749741145672550856,1749741145667662471,0
27,1749741145677447782,1749741145677015678,1749741145677015678,1749741145677452698,16.1626,561.6066,33.9200,-0.0373,-0.0021,-0.0192,-0.4598,1.8208,-9.2188,0.0000,0.0000,0.0000,0.0593,-0.1293,0.0193,-0.0063,-0.0135,-0.0158,-0.0591,-1.7882,-0.1012,-0.0000,0.0001,-0.0006,0.0000,324359392,1749741145672147209,-0.0591,-1.7882,-0.1012,0.9999,0.0057,-0.0018,0.0097,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145677020511,1749741145672569188,1749741145677073717,1749741145677060467,1749741145677084675,1749741145677086383,1749741145677408492,1749741145677414158,1749741145677448948,1749741145672567313,0
28,1749741145682723523,1749741145682027015,1749741145682027015,1749741145682728189,16.1641,561.6066,33.9200,0.0266,-0.0138,0.0298,0.5293,-0.1747,-8.9540,0.0000,0.0000,0.0000,0.0592,-0.1293,0.0190,0.0046,-0.0136,-0.0006,-0.0591,-1.7883,-0.1012,-0.0002,-0.0002,-0.0005,0.0000,324367615,1749741145682324584,-0.0591,-1.7883,-0.1012,0.9999,0.0056,-0.0018,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145682031390,1749741145677467572,1749741145682350958,1749741145682333208,1749741145682361790,1749741145682363457,1749741145682684816,1749741145682690524,1749741145682724689,1749741145677465656,0
29,1749741145688203545,1749741145687613407,1749741145687613407,1749741145688208253,16.1701,561.4558,33.9300,0.0671,-0.0192,0.0266,-0.7592,-1.3901,-10.0801,0.0000,0.0000,0.0000,0.0595,-0.1293,0.0191,0.0255,-0.0155,0.0085,-0.0590,-1.7883,-0.1011,0.0009,-0.0001,0.0000,0.0000,324375926,1749741145687804606,-0.0590,-1.7883,-0.1011,0.9999,0.0057,-0.0020,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145687617907,1749741145683430404,1749741145687830397,1749741145687812939,1749741145687842146,1749741145687843938,1749741145688163630,1749741145688169547,1749741145688204753,1749741145682740522,0
30,1749741145692640285,1749741145692206348,1749741145692206348,1749741145692644993,16.1762,561.4558,33.9300,0.0064,-0.0075,0.0149,-1.4896,0.2656,-9.8344,0.0000,0.0000,0.0000,0.0596,-0.1293,0.0191,0.0191,-0.0128,0.0106,-0.0590,-1.7883,-0.1011,0.0009,-0.0001,0.0000,0.0000,324375926,1749741145687804606,-0.0590,-1.7883,-0.1011,0.9999,0.0057,-0.0020,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145692210890,1749741145688222919,1749741145692265554,1749741145692252804,1749741145692276386,1749741145692278053,1749741145692600454,1749741145692606454,1749741145692641494,1749741145688221044,0
31,1749741145697353929,1749741145696775374,1749741145696775374,1749741145697358595,16.1885,561.4558,33.9300,-0.0213,-0.0075,0.0586,-0.5652,0.9451,-8.3743,0.0000,0.0000,0.0000,0.0594,-0.1293,0.0188,0.0056,-0.0110,0.0266,-0.0590,-1.7882,-0.1011,0.0010,0.0001,0.0003,0.0000,324384186,1749741145696954073,-0.0590,-1.7882,-0.1011,0.9999,0.0057,-0.0020,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145696779582,1749741145692659701,1749741145696979405,1749741145696962615,1749741145696991321,1749741145696993071,1749741145697314056,1749741145697320680,1749741145697355095,1749741145692657909,0
32,1749741145702206815,1749741145701697840,1749741145701697840,1749741145702211482,16.2025,561.4558,33.9300,-0.0202,-0.0298,0.0415,0.6227,0.4929,-9.1831,0.0000,0.0000,0.0000,0.0591,-0.1294,0.0188,-0.0030,-0.0173,0.0316,-0.0590,-1.7882,-0.1011,0.0010,0.0001,0.0003,0.0000,324384186,1749741145696954073,-0.0590,-1.7882,-0.1011,0.9999,0.0057,-0.0020,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145701702298,1749741145697373761,1749741145701752379,1749741145701739505,1749741145701762962,1749741145701764629,1749741145702087071,1749741145702172692,1749741145702207982,1749741145697371844,0
33,1749741145707460765,1749741145706867753,1749741145706867753,1749741145707465515,16.2083,561.4558,33.9300,0.0490,-0.0341,-0.0064,-0.0192,-0.4833,-8.6176,0.0000,0.0000,0.0000,0.0593,-0.1294,0.0186,0.0143,-0.0229,0.0189,-0.0590,-1.7883,-0.1011,0.0007,-0.0002,0.0004,0.0000,324392379,1749741145707059660,-0.0590,-1.7883,-0.1011,0.9999,0.0057,-0.0020,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145706872253,1749741145702226564,1749741145707085700,1749741145707067910,1749741145707097033,1749741145707098825,1749741145707420809,1749741145707426850,1749741145707461974,1749741145702224148,0
34,1749741145712910498,1749741145712320985,1749741145712320985,1749741145712915622,16.2115,561.4558,33.9300,0.0256,-0.0202,-0.0234,-1.5711,-0.2105,-11.1466,0.0000,0.0000,0.0000,0.0594,-0.1294,0.0188,0.0181,-0.0220,0.0048,-0.0591,-1.7883,-0.1011,0.0005,0.0000,-0.0001,0.0000,324401133,1749741145712506226,-0.0591,-1.7883,-0.1011,0.9999,0.0057,-0.0019,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145712325401,1749741145707480389,1749741145712532100,1749741145712514850,1749741145712543766,1749741145712545474,1749741145712871500,1749741145712877208,1749741145712911956,1749741145707478515,0
35,1749741145717794841,1749741145717362321,1749741145717362321,1749741145717799549,16.2156,561.4558,33.9300,0.0000,-0.0032,0.0224,-1.4250,0.8278,-10.9581,0.0000,0.0000,0.0000,0.0594,-0.1295,0.0188,0.0121,-0.0157,0.0107,-0.0591,-1.7883,-0.1011,0.0005,0.0000,-0.0001,0.0000,324401133,1749741145712506226,-0.0591,-1.7883,-0.1011,0.9999,0.0057,-0.0019,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145717366445,1749741145712929913,1749741145717417318,1749741145717403652,1749741145717428317,1749741145717429942,1749741145717754968,1749741145717761134,1749741145717796008,1749741145712928080,0
36,1749741145722910173,1749741145722318910,1749741145722318910,1749741145722914839,16.2175,561.4558,33.9300,-0.0266,0.0107,-0.0000,0.7640,0.0790,-8.6295,0.0000,0.0000,0.0000,0.0591,-0.1294,0.0190,-0.0008,-0.0069,0.0071,-0.0590,-1.7882,-0.1011,0.0006,0.0003,-0.0003,0.0000,324409032,1749741145722510859,-0.0590,-1.7882,-0.1011,0.9999,0.0057,-0.0019,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145722323452,1749741145717815298,1749741145722536650,1749741145722519067,1749741145722548482,1749741145722550191,1749741145722871008,1749741145722876716,1749741145722911340,1749741145717813423,0
37,1749741145727747852,1749741145727312207,1749741145727312207,1749741145727752560,16.2197,561.4558,33.9300,0.0714,-0.0373,-0.0277,0.2850,-0.6221,-9.4049,0.0000,0.0000,0.0000,0.0594,-0.1294,0.0190,0.0232,-0.0171,-0.0045,-0.0590,-1.7882,-0.1011,0.0006,0.0003,-0.0003,0.0000,324409032,1749741145722510859,-0.0590,-1.7882,-0.1011,0.9999,0.0057,-0.0019,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145727316581,1749741145722930464,1749741145727371620,1749741145727358829,1749741145727382870,1749741145727384495,1749741145727708937,1749741145727714562,1749741145727749060,1749741145722928589,0
38,1749741145732431413,1749741145731851025,1749741145731851025,1749741145732436122,16.2216,561.4558,33.9300,0.0458,-0.0170,-0.0426,-2.1889,0.7058,-8.3170,0.0000,0.0000,0.0000,0.0597,-0.1293,0.0193,0.0308,-0.0171,-0.0172,-0.0591,-1.7883,-0.1012,0.0004,0.0000,-0.0006,0.0000,324417658,1749741145732034475,-0.0591,-1.7883,-0.1012,0.9999,0.0058,-0.0019,0.0096,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145731855442,1749741145727768393,1749741145732060557,1749741145732042641,1749741145732072473,1749741145732074181,1749741145732392415,1749741145732398290,1749741145732432580,1749741145727766518,0
39,1749741145737653449,1749741145737220011,1749741145737220011,1749741145737658365,16.2231,561.8201,33.9300,-0.0682,0.0341,0.0138,-1.0873,2.4715,-10.7148,0.0000,0.0000,0.0000,0.0592,-0.1293,0.0193,-0.0022,-0.0000,-0.0068,-0.0591,-1.7883,-0.1012,0.0004,0.0000,-0.0006,0.0000,324417658,1749741145732034475,-0.0591,-1.7883,-0.1012,0.9999,0.0058,-0.0019,0.0096,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145737224470,1749741145732798645,1749741145737279550,1749741145737266468,1749741145737290341,1749741145737292008,1749741145737614742,1749741145737620450,1749741145737654657,1749741145732448538,0
40,1749741145742705575,1749741145742273638,1749741145742273638,1749741145742710283,16.2245,561.8201,33.9300,-0.0373,0.0181,0.0362,1.1759,-1.4930,-8.7798,0.0000,0.0000,0.0000,0.0587,-0.1291,0.0193,-0.0139,0.0060,0.0075,-0.0591,-1.7883,-0.1012,0.0004,0.0000,-0.0006,0.0000,324417658,1749741145732034475,-0.0591,-1.7883,-0.1012,0.9999,0.0058,-0.0019,0.0096,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145742277513,1749741145737672823,1749741145742328635,1749741145742315178,1749741145742339510,1749741145742341218,1749741145742665536,1749741145742671410,1749741145742706742,1749741145737670948,0
41,1749741145747204604,1749741145746781125,1749741145746781125,1749741145747209312,16.2262,561.8201,33.9300,0.0842,-0.0874,-0.0490,0.2946,-1.6724,-8.6272,0.0000,0.0000,0.0000,0.0593,-0.1293,0.0193,0.0188,-0.0251,-0.0113,-0.0591,-1.7883,-0.1012,0.0004,0.0000,-0.0006,0.0000,324417658,1749741145732034475,-0.0591,-1.7883,-0.1012,0.9999,0.0058,-0.0019,0.0096,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145746785583,1749741145742725241,1749741145746833247,1749741145746819873,1749741145746844247,1749741145746845913,1749741145747165606,1749741145747171981,1749741145747205771,1749741145742723074,0
42,1749741145752851243,1749741145752259106,1749741145752259106,1749741145752856160,16.2279,561.8201,33.9300,0.0341,-0.0266,-0.0064,-3.2714,2.4309,-9.2093,0.0000,0.0000,0.0000,0.0596,-0.1293,0.0193,0.0239,-0.0256,-0.0097,-0.0591,-1.7882,-0.1012,0.0003,0.0001,-0.0006,0.0000,324427119,1749741145752452305,-0.0591,-1.7882,-0.1012,0.9999,0.0056,-0.0019,0.0096,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145752263856,1749741145747223895,1749741145752479012,1749741145752461013,1749741145752490636,1749741145752492428,1749741145752812037,1749741145752817620,1749741145752852410,1749741145747222020,0
43,1749741145757851081,1749741145757272318,1749741145757272318,1749741145757856164,16.2294,561.8201,33.9300,-0.0458,0.0575,0.1150,0.5412,2.5936,-8.9445,0.0000,0.0000,0.0000,0.0590,-0.1293,0.0190,0.0007,0.0021,0.0319,-0.0591,-1.7883,-0.1012,0.0006,-0.0002,-0.0000,0.0000,324434581,1749741145757453684,-0.0591,-1.7883,-0.1012,0.9999,0.0057,-0.0020,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741145757276776,1749741145752870409,1749741145757479224,1749741145757462017,1749741145757490849,1749741145757492599,1749741145757811791,1749741145757817499,1749741145757852248,1749741145752868534,0
